deviceType,avgPwr,varPwr,maxPwr,minPwr,duty,ct5,spk5,ct10,spk10,ct15,spk15,ct25,spk25,ct50,spk50,ct75,spk75,ct100,spk100,ct150,spk150,ct250,spk250,ct500,spk500
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RouterModemSwitch,1.97494251852,0.968858861511,6.97,0.0,0.000197338300996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
